"","genre","artist_name","track_name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature"
"2505","dance/electronic","Dabin","Starbright",0.458,0.67,10,-4.993,1,0.0397,0.025,3.78e-06,0.358,0.107,160.05,243028,4
"2506","dance/electronic","Dabin","Die For You - Dabin Remix",0.522,0.857,11,-3.9,1,0.0694,0.0154,2.17e-05,0.12,0.292,140.014,179000,4
"2507","dance/electronic","Dabin","Part-Time Lover",0.465,0.77,3,-3.738,1,0.0692,0.0138,0,0.0956,0.358,172.747,219191,4
"2508","dance/electronic","Dabin","Alive",0.383,0.566,11,-6.179,1,0.0435,0.134,0,0.135,0.234,154,365419,4
"2509","dance/electronic","Dabin","First Time (feat. Dylan Matthew) - Acoustic",0.558,0.337,10,-8.414,1,0.0311,0.92,2.34e-06,0.159,0.397,143.784,251933,4
"2510","dance/electronic","Dabin","Hero",0.561,0.666,4,-5.268,1,0.0471,0.172,0,0.11,0.258,77.5,249371,4
"2511","dance/electronic","Kavinsky","Nightcall",0.532,0.874,9,-5.183,0,0.0482,0.00842,0.012,0.452,0.361,91.038,258413,4
"2512","dance/electronic","Kavinsky","Odd Look",0.556,0.893,10,-3.766,0,0.0621,0.239,0,0.123,0.26,104.995,253547,4
"2513","dance/electronic","Kavinsky","Renegade",0.61,0.538,9,-7.428,0,0.0319,0.0385,0,0.0791,0.556,92.022,198760,4
"2514","dance/electronic","Kavinsky","Pacific Coast Highway",0.69,0.827,8,-7.126,1,0.0416,0.00256,0.524,0.121,0.28,120.021,344267,4
"2515","dance/electronic","Kavinsky","Roadgame",0.563,0.642,1,-4.426,0,0.0372,0.0292,0.888,0.0852,0.12,120.07,224387,4
"2516","dance/electronic","Kavinsky","Cameo - David Guetta Remix",0.681,0.791,7,-5.556,1,0.0853,0.0985,0.000132,0.571,0.494,125.989,196760,4
"2517","dance/electronic","Kavinsky","Zenith",0.403,0.646,0,-8.19,0,0.0372,0.443,0.000557,0.131,0.418,93.981,281107,4
"2518","dance/electronic","Kavinsky","Nightcall - Dustin N'Guyen Remix",0.58,0.914,9,-4.7,0,0.0919,0.00299,0.0247,0.345,0.486,114.956,212947,4
"2519","dance/electronic","Kavinsky","Cameo",0.654,0.73,11,-7.339,0,0.0461,0.357,4.55e-06,0.369,0.793,101.996,259973,4
"2520","dance/electronic","Kavinsky","Trigger",0.59,0.85,2,-6.386,0,0.032,0.0815,0.942,0.107,0.487,88.011,219227,4
"2521","dance/electronic","The Avalanches","The Divine Chord",0.557,0.863,0,-5.321,0,0.0391,0.104,0,0.697,0.373,105.362,187587,4
"2522","dance/electronic","The Avalanches","Oh The Sunn!",0.708,0.644,4,-6.107,0,0.0322,0.054,0.0252,0.44,0.124,111.221,138213,4
"2523","dance/electronic","The Avalanches","Because I’m Me",0.472,0.805,8,-5.793,1,0.086,0.0491,0.0162,0.337,0.512,94.922,252800,4
"2524","dance/electronic","The Avalanches","Since I Left You",0.518,0.912,7,-7.275,1,0.0573,0.226,0,0.726,0.504,102.778,262840,4
"2525","dance/electronic","The Avalanches","If I Was A Folkstar",0.669,0.917,10,-8.06,1,0.0471,0.575,0.801,0.0968,0.923,123.179,273253,4
"2526","dance/electronic","The Avalanches","Frontier Psychiatrist",0.712,0.902,6,-7.426,1,0.355,0.114,0.000216,0.394,0.402,98.938,287693,4
"2527","dance/electronic","The Avalanches","We Will Always Love You",0.535,0.626,2,-7.607,0,0.0418,0.4,0.752,0.102,0.176,160.106,172040,4
"2528","dance/electronic","The Avalanches","The Wozard Of Iz",0.537,0.747,10,-7.297,1,0.0537,0.164,0.000255,0.712,0.65,76.273,179880,4
"2529","dance/electronic","The Avalanches","Interstellar Love",0.448,0.83,2,-6.784,1,0.105,0.388,0.000156,0.649,0.27,116.311,218507,4
"2530","dance/electronic","The Avalanches","Electricity",0.532,0.768,6,-7.42,0,0.0649,0.0946,0.0429,0.194,0.425,105.041,209933,4
"2531","dance/electronic","Jauz","Trampoline - Jauz Remix",0.49,0.606,7,-6.604,0,0.0424,0.169,0.00106,0.0704,0.119,126.553,236170,4
"2532","dance/electronic","Jauz","Mercy",0.69,0.982,9,-2.837,1,0.0651,0.0051,6.54e-06,0.101,0.877,150.032,190400,4
"2533","dance/electronic","Jauz","Oceans & Galaxies",0.532,0.625,1,-7.472,0,0.0506,0.12,3.35e-05,0.103,0.297,145.857,200548,4
"2534","dance/electronic","Jauz","Like Before",0.67,0.94,4,-5.455,0,0.276,0.0298,0.42,0.5,0.0654,125.838,209524,4
"2535","dance/electronic","Jauz","Bring Et",0.827,0.978,0,-5.443,1,0.0491,0.0065,0.607,0.147,0.886,126.017,142857,4
"2536","dance/electronic","Jauz","Final Song - Diplo & Jauz Remix",0.687,0.843,9,-2.974,1,0.0312,0.208,0.000917,0.0751,0.344,126.012,190480,4
"2537","dance/electronic","Jauz","Feel The Volume",0.725,0.918,10,-4.912,0,0.0676,0.153,0.0328,0.113,0.201,125.009,230400,4
"2538","dance/electronic","Jauz","PPL",0.798,0.78,4,-5.574,0,0.0335,0.039,0.000697,0.133,0.434,124.061,162581,4
"2539","dance/electronic","Jauz","i hope ur miserable until ur dead - Jauz Remix",0.682,0.56,2,-7.11,1,0.0414,0.0562,0,0.102,0.401,127.929,181876,4
"2540","dance/electronic","Jauz","Make It Good",0.835,0.88,7,-7.972,1,0.104,0.0246,0.165,0.0688,0.752,122.036,159344,4
"2541","dance/electronic","Party Favor","Bap U",0.668,0.953,8,-1.784,0,0.0386,0.0193,0.000118,0.0834,0.254,100.001,168207,4
"2542","dance/electronic","Party Favor","Rake It Up - Diplo & Party Favor Remix",0.878,0.933,1,-3.093,0,0.277,0.126,0,0.531,0.601,154.006,172987,4
"2543","dance/electronic","Party Favor","Spirits Pt. 2",0.597,0.967,2,-3.479,1,0.331,0.111,0,0.11,0.25,145.995,121849,4
"2544","dance/electronic","Party Favor","Wasabi",0.805,0.752,1,-6.464,1,0.0481,0.00405,0.775,0.176,0.737,126.013,206745,4
"2545","dance/electronic","Party Favor","Save Me",0.589,0.725,2,-7.636,1,0.0504,0.00691,0.326,0.17,0.261,150.03,127900,4
"2546","dance/electronic","Party Favor","Work It Out",0.617,0.845,11,-6.582,1,0.0732,0.0462,0.794,0.327,0.357,81.99,237252,4
"2547","dance/electronic","Party Favor","Be Ok",0.587,0.738,1,-4.358,1,0.218,0.0388,9.1e-06,0.0764,0.385,157.85,186001,4
"2548","dance/electronic","Party Favor","Caskets",0.635,0.862,5,-4.655,0,0.0819,0.00318,1.36e-06,0.195,0.402,102.024,184116,4
"2549","dance/electronic","Party Favor","Losing My Mind (with Elohim)",0.66,0.927,8,-6.915,0,0.0788,0.0851,0.375,0.308,0.613,113.015,206142,4
"2550","dance/electronic","Party Favor","Streets - Party Favor Remix",0.741,0.789,4,-5.321,0,0.0836,0.17,0.00269,0.295,0.343,96.043,200375,4
"2551","dance/electronic","Flying Lotus","Crust",0.676,0.408,9,-7.937,1,0.0811,0.576,0.867,0.201,0.226,106.515,133520,3
"2552","dance/electronic","Flying Lotus","Never Catch Me",0.526,0.936,8,-4.576,1,0.263,0.316,0.000384,0.261,0.283,81.305,234487,4
"2553","dance/electronic","Flying Lotus","Using What You Got",0.661,0.625,11,-7.114,0,0.113,0.0314,0.894,0.173,0.736,85.786,65293,4
"2554","dance/electronic","Flying Lotus","The Room",0.348,0.595,4,-6.083,1,0.0421,0.179,0.0181,0.19,0.0729,212.276,137546,3
"2555","dance/electronic","Flying Lotus","FF4",0.607,0.184,6,-7.69,1,0.102,0.442,0.937,0.117,0.475,81.245,71520,4
"2556","dance/electronic","Flying Lotus","Black Balloons Reprise",0.647,0.72,5,-6.104,0,0.14,0.0945,0,0.121,0.134,88.061,161972,4
"2557","dance/electronic","Flying Lotus","Black Gold",0.412,0.916,8,-5.596,1,0.298,0.0234,0.826,0.408,0.464,86.115,95973,4
"2558","dance/electronic","Flying Lotus","Consolation Prizes",0.628,0.868,0,-4.659,0,0.0334,0.0135,0.0321,0.0939,0.964,133.996,133780,4
"2559","dance/electronic","Flying Lotus","Do The Astral Plane",0.722,0.828,8,-3.227,0,0.19,0.0505,0,0.114,0.275,117.693,237920,4
"2560","dance/electronic","Flying Lotus","Massage Situation",0.603,0.606,3,-5.06,0,0.0688,0.0108,0.00157,0.108,0.403,93.06,167173,4
"2561","dance/electronic","Röyksopp","What Else Is There?",0.704,0.927,9,-7.157,1,0.0436,0.185,0.108,0.325,0.342,114.994,317092,4
"2562","dance/electronic","Röyksopp","Here She Comes Again",0.892,0.388,9,-10.843,0,0.0543,0.386,0.795,0.101,0.356,128.071,302227,4
"2563","dance/electronic","Röyksopp","Eple",0.68,0.849,6,-5.295,1,0.0444,0.00746,0.0694,0.108,0.806,106.486,218320,4
"2564","dance/electronic","Röyksopp","Stay Awhile",0.56,0.631,0,-8.222,0,0.0293,0.000442,0.614,0.359,0.181,114.006,371087,4
"2565","dance/electronic","Röyksopp","So Easy",0.715,0.807,10,-10.402,0,0.0515,0.0294,0.828,0.442,0.458,104.016,249360,4
"2566","dance/electronic","Röyksopp","Remind Me",0.865,0.384,10,-11.953,1,0.0577,0.024,0.434,0.0682,0.852,122.48,219560,4
"2567","dance/electronic","Röyksopp","Impossible - &ME Remix",0.729,0.844,1,-9.153,1,0.043,0.115,0.936,0.0914,0.0688,121.023,555573,4
"2568","dance/electronic","Röyksopp","Monument - The Inevitable End Version",0.51,0.855,9,-6.858,0,0.0406,0.00604,0.125,0.706,0.644,93.038,286520,4
"2569","dance/electronic","Röyksopp","Running To The Sea",0.548,0.892,6,-5.487,0,0.0409,0.00991,0.193,0.0879,0.318,122.911,294893,4
"2570","dance/electronic","Röyksopp","Feel It - Edit",0.741,0.646,8,-5.934,1,0.0402,0.014,0.83,0.125,0.877,117.006,199272,4
"2571","dance/electronic","Justice","D.A.N.C.E",0.613,0.962,6,-5.07,0,0.278,0.034,0,0.824,0.496,113.015,242267,4
"2572","dance/electronic","Justice","We Are Your Friends - Justice Vs Simian",0.615,0.97,9,1.342,0,0.119,0.0104,0.384,0.178,0.507,122.993,262773,4
"2573","dance/electronic","Justice","Genesis",0.693,0.789,9,-5.13,1,0.384,0.0168,0.366,0.0985,0.283,117.055,234960,4
"2574","dance/electronic","Justice","D.A.N.C.E - Radio Edit",0.591,0.961,4,-5.209,1,0.345,0.0523,0,0.753,0.536,113.076,211880,4
"2575","dance/electronic","Justice","We Are Your Friends - Justice Vs. Simian",0.646,0.977,9,1.585,0,0.167,0.0102,0.769,0.201,0.606,123.016,164960,4
"2576","dance/electronic","Justice","Phantom Pt. II",0.619,0.726,7,-6.422,1,0.125,0.00231,0.766,0.652,0.424,116.966,200827,4
"2577","dance/electronic","Justice","New Lands",0.451,0.816,4,-5.216,1,0.0759,0.0968,0.0131,0.113,0.303,126.941,254493,4
"2578","dance/electronic","Justice","Electric Feel - Justice Remix",0.625,0.815,11,-3.915,1,0.177,0.0476,0.0977,0.07,0.528,107.273,327387,4
"2579","dance/electronic","Justice","Planisphere Part. I",0.596,0.693,10,-12.416,0,0.0381,9.11e-05,0.882,0.276,0.125,110.008,442600,4
"2580","dance/electronic","Justice","DVNO",0.659,0.945,8,-3.746,1,0.271,0.00894,0.000933,0.291,0.6,119.928,236133,4
"2581","dance/electronic","Valentino Khan","Move It",0.796,0.894,0,-1.883,1,0.0502,0.000671,0.859,0.0685,0.619,127.009,201260,4
"2582","dance/electronic","Valentino Khan","Your Body",0.819,0.96,4,-0.166,1,0.0787,0.00374,0.605,0.0382,0.775,128.042,157500,4
"2583","dance/electronic","Valentino Khan","Anything",0.768,0.908,5,-5.014,0,0.0486,0.184,0.546,0.0583,0.423,120.042,226000,4
"2584","dance/electronic","Valentino Khan","Deep Down Low",0.794,0.896,5,-1.514,0,0.0677,0.00371,0.615,0.0876,0.5,125.999,190476,4
"2585","dance/electronic","Valentino Khan","Better",0.804,0.922,8,-5.678,1,0.0515,0.00114,0.221,0.0771,0.773,126.012,200000,4
"2586","dance/electronic","Valentino Khan","Fearless",0.696,0.978,4,-0.72,0,0.043,0.000446,0.000474,0.105,0.762,107.971,140000,4
"2587","dance/electronic","Valentino Khan","Pump",0.805,0.949,6,-2.404,1,0.0471,0.00145,0.795,0.0655,0.663,128.005,183750,4
"2588","dance/electronic","Valentino Khan","Bloodbath",0.657,0.996,1,-1.08,1,0.318,0.00696,0.00154,0.484,0.175,150.084,200662,4
"2589","dance/electronic","Valentino Khan","Swish Swish - Valentino Khan Remix",0.853,0.752,1,-3.97,1,0.0443,0.0419,0.00488,0.122,0.601,128.043,200625,4
"2590","dance/electronic","Valentino Khan","Pony",0.803,0.984,1,-3.93,1,0.0548,0.00027,0.846,0.0434,0.371,127.994,210937,4
"2591","dance/electronic","Slushii","PEW PEW",0.745,0.98,2,-2.639,1,0.105,0.0397,0.303,0.337,0.733,135.1,199111,4
"2592","dance/electronic","Slushii","All I Need",0.821,0.948,4,-3.153,1,0.0911,0.00382,0.948,0.068,0.555,123.989,225750,4
"2593","dance/electronic","Slushii","LUV U NEED U",0.774,0.81,1,-2.984,0,0.0734,0.186,0.00949,0.0261,0.975,146.95,146709,4
"2594","dance/electronic","Slushii","Sober",0.518,0.847,8,-5.489,0,0.274,0.0517,0.000283,0.159,0.341,150.037,224018,4
"2595","dance/electronic","Slushii","So Long (feat. Madi)",0.712,0.727,4,-5.22,0,0.0362,0.263,0.000257,0.13,0.492,145.014,178767,4
"2596","dance/electronic","Slushii","Side To Side - Slushii Remix",0.548,0.877,6,-2.927,0,0.051,0.0726,0.000116,0.101,0.365,150.081,202440,4
"2597","dance/electronic","Slushii","All I Need - VIP",0.732,0.961,1,-3.563,0,0.152,0.0551,0.72,0.0716,0.6,145.018,195310,4
"2598","dance/electronic","Slushii","Test Me",0.42,0.975,5,-0.77,0,0.24,0.0269,0.0221,0.234,0.303,75.012,184630,4
"2599","dance/electronic","Slushii","Silence - Slushii Remix",0.518,0.977,0,-2.781,1,0.0937,0.00983,0.00157,0.0632,0.269,149.964,194421,4
"2600","dance/electronic","Slushii","Carousel",0.626,0.915,10,-2.466,0,0.0528,0.0342,0.00238,0.0893,0.123,150.055,166400,4
"2601","dance/electronic","3LAU","Better With You",0.571,0.752,3,-4.872,1,0.0293,0.0196,6.92e-05,0.114,0.25,102.043,192941,4
"2602","dance/electronic","3LAU","Into You - 3LAU Remix",0.615,0.781,6,-5.597,0,0.109,0.0171,0.0017,0.178,0.268,126.254,197147,3
"2603","dance/electronic","3LAU","Why Can't You Wait - 3LAU Remix",0.612,0.679,0,-8.72,1,0.0331,0.00292,0.177,0.164,0.13,123.964,221613,4
"2604","dance/electronic","3LAU","Bang Bang - 3LAU Remix",0.659,0.875,7,-3.337,0,0.0441,0.0165,2.1e-06,0.375,0.386,127.979,186333,4
"2605","dance/electronic","3LAU","Game Time (feat. Ninja)",0.534,0.957,1,-4.025,1,0.0455,8.05e-05,0.758,0.266,0.52,95.046,156632,4
"2606","dance/electronic","3LAU","Too Late For Love",0.609,0.629,1,-8.042,0,0.0297,0.0454,0.00656,0.515,0.283,122.018,162295,4
"2607","dance/electronic","3LAU","How You Love Me",0.496,0.789,1,-3.648,1,0.0839,0.183,0,0.34,0.286,127.961,210469,4
"2608","dance/electronic","3LAU","Worst Case",0.629,0.809,6,-5.775,0,0.0339,0.00463,0.0347,0.205,0.177,122.975,178049,4
"2609","dance/electronic","3LAU","Touch",0.576,0.798,11,-5.474,0,0.0505,0.0169,3.12e-05,0.209,0.137,110.051,205773,4
"2610","dance/electronic","3LAU","Tokyo (feat. XIRA)",0.53,0.996,5,-4.415,1,0.0661,0.00016,0.0534,0.356,0.0435,121.014,223141,3
"2611","dance/electronic","Adventure Club","Fuck Your Sunshine (Adventure Club Remix)",0.576,0.558,2,-6.216,0,0.0342,0.0807,0,0.245,0.182,80.005,224250,4
"2612","dance/electronic","Adventure Club","Come Clean (feat. Justin Jesso)",0.63,0.454,0,-8.639,1,0.0333,0.214,0,0.434,0.204,135.037,177778,4
"2613","dance/electronic","Adventure Club","Crash 2.0",0.66,0.652,8,-4.747,1,0.0582,0.00259,0,0.0673,0.167,127.977,254879,4
"2614","dance/electronic","Adventure Club","Gold (feat. Yuna)",0.479,0.675,9,-4.893,0,0.0413,0.0319,0.00536,0.128,0.189,145.022,257045,4
"2615","dance/electronic","Adventure Club","Colorblind (feat. Dayseeker)",0.492,0.567,5,-5.125,1,0.0321,0.171,0,0.266,0.265,140.042,199286,4
"2616","dance/electronic","Adventure Club","High Like This (feat. Dia Frampton)",0.471,0.863,5,-4.159,0,0.0909,0.0821,4.95e-06,0.111,0.252,150.057,192726,4
"2617","dance/electronic","Adventure Club","Wonder (feat. The Kite String Tangle)",0.655,0.809,7,-3.678,0,0.0334,0.0426,0.000505,0.286,0.272,123,291225,4
"2618","dance/electronic","Adventure Club","Limitless (feat. Delaney Jane)",0.511,0.724,0,-4.333,0,0.0495,0.0773,1.09e-05,0.155,0.132,80.01,244611,4
"2619","dance/electronic","Adventure Club","Wait",0.681,0.825,7,-4.379,1,0.092,0.00875,0.811,0.251,0.659,127.966,273908,4
"2620","dance/electronic","Adventure Club","Youth - Adventure Club Remix",0.53,0.55,0,-6.631,0,0.0457,0.00747,0.000492,0.0898,0.208,139.98,239227,4
"2621","dance/electronic","Four Tet","Two Thousand and Seventeen",0.551,0.469,2,-8.393,1,0.0296,0.327,0.161,0.0939,0.498,75.495,252256,4
"2622","dance/electronic","Four Tet","Parallel 6",0.711,0.635,4,-13.168,0,0.0537,0.66,0.96,0.194,0.646,124.034,306970,4
"2623","dance/electronic","Four Tet","Butterflies (with Starrah & Four Tet)",0.733,0.872,2,-5.683,0,0.132,0.0239,0.00304,0.38,0.195,128.007,195707,4
"2624","dance/electronic","Four Tet","The Weight Of My Words - Four Tet Remix",0.499,0.47,6,-10.484,0,0.0653,0.432,0.954,0.329,0.277,145.076,296760,4
"2625","dance/electronic","Four Tet","Nova",0.675,0.759,6,-13.982,0,0.0543,0.516,0.934,0.372,0.129,127.991,342000,4
"2626","dance/electronic","Four Tet","Lush",0.659,0.667,1,-10.463,0,0.0326,0.83,0.896,0.118,0.637,132.907,311893,4
"2627","dance/electronic","Four Tet","Easy Lover - Four Tet Remix",0.703,0.789,5,-8.404,0,0.0775,0.206,0.000306,0.0774,0.438,125.988,251582,4
"2628","dance/electronic","Four Tet","Baby",0.792,0.576,0,-9.947,1,0.248,0.487,0.00325,0.0972,0.053,127.066,264465,4
"2629","dance/electronic","Four Tet","Mango Feedback",0.638,0.919,1,-7.974,0,0.0485,0.0118,0.802,0.123,0.699,130.048,291721,4
"2630","dance/electronic","Four Tet","Daughter",0.621,0.3,1,-9.135,1,0.056,0.765,0.00598,0.11,0.369,81.098,295131,4
"2631","dance/electronic","Jon Hopkins","Emerald and Stone",0.324,0.0379,11,-25.247,1,0.0554,0.987,0.907,0.0756,0.0383,120.169,132307,4
"2632","dance/electronic","Jon Hopkins","Candles",0.298,0.148,3,-26.245,0,0.0438,0.868,0.843,0.11,0.0603,108.658,148547,4
"2633","dance/electronic","Jon Hopkins","To Feel Again / Trois",0.496,0.873,4,-7.547,1,0.0362,0.00335,0.896,0.099,0.0458,130,293489,4
"2634","dance/electronic","Jon Hopkins","Small Memory",0.528,0.00779,1,-23.281,1,0.091,0.993,0.959,0.151,0.48,131.447,100947,4
"2635","dance/electronic","Jon Hopkins","Immunity",0.434,0.305,7,-18.173,1,0.0364,0.892,0.942,0.111,0.0594,139.878,596773,4
"2636","dance/electronic","Jon Hopkins","Wintergreen",0.306,0.164,10,-34.825,1,0.0691,0.893,0.924,0.336,0.0368,91.856,224145,4
"2637","dance/electronic","Jon Hopkins","Monsters Theme",0.161,0.296,3,-17.388,0,0.0381,0.709,0.917,0.111,0.0795,109.055,295853,3
"2638","dance/electronic","Jon Hopkins","Feel First Life",0.181,0.0863,1,-21.685,1,0.0374,0.956,0.95,0.0929,0.0337,70.907,333400,4
"2639","dance/electronic","Jon Hopkins","Sit Around The Fire",0.219,0.231,8,-24.187,1,0.0672,0.92,0.793,0.114,0.157,62.744,502705,3
"2640","dance/electronic","Jon Hopkins","Abandon Window",0.169,0.187,6,-25.116,1,0.0484,0.82,0.804,0.0974,0.136,127.614,297493,4
"2641","dance/electronic","Boombox Cartel","Reaper (feat. JID)",0.601,0.815,1,-3.741,1,0.328,0.0113,0,0.0933,0.265,149.973,164800,4
"2642","dance/electronic","Boombox Cartel","Fatal Attraction (feat. Reese LAFLARE)",0.453,0.736,11,-6.269,0,0.229,0.204,4.18e-06,0.105,0.288,160.018,270000,4
"2643","dance/electronic","Boombox Cartel","Moon Love",0.706,0.935,6,-2.418,1,0.0565,0.0168,4.62e-05,0.106,0.214,130.001,243692,4
"2644","dance/electronic","Boombox Cartel","People I Know",0.64,0.799,4,-3.998,0,0.045,0.0848,5.4e-06,0.129,0.0974,111.992,216429,4
"2645","dance/electronic","Boombox Cartel","How to Love (feat. Sofia Reyes) - Boombox Cartel Remix",0.546,0.89,9,-1.986,0,0.1,0.108,0,0.0816,0.674,150.126,168200,4
"2646","dance/electronic","Boombox Cartel","NEW WIP",0.734,0.826,11,-3.151,1,0.301,0.0126,0,0.145,0.313,149.926,186400,4
"2647","dance/electronic","Boombox Cartel","Shadow - IMANU Remix",0.643,0.948,2,-2.444,0,0.312,0.259,0.0415,0.302,0.441,124.945,172800,4
"2648","dance/electronic","Boombox Cartel","All I Want",0.763,0.737,1,-4.903,1,0.178,0.0378,0,0.348,0.544,103.06,213204,4
"2649","dance/electronic","Boombox Cartel","Drip",0.665,0.974,1,-0.922,1,0.0621,0.0371,0.25,0.487,0.662,163.953,190244,4
"2650","dance/electronic","Boombox Cartel","Whisper",0.505,0.848,6,-2.174,1,0.0823,0.168,0.000121,0.116,0.281,150.04,235200,4
"2651","dance/electronic","Felix Cartal","Nothing Good Comes Easy",0.647,0.773,4,-5.893,0,0.0403,0.00854,0.0107,0.714,0.0682,121.997,174344,4
"2652","dance/electronic","Felix Cartal","Chasing Highs - Felix Cartal Remix",0.67,0.774,2,-3.068,0,0.0404,0.0399,0.00556,0.126,0.25,121.086,220651,4
"2653","dance/electronic","Felix Cartal","Mine",0.591,0.839,1,-4.271,0,0.0417,0.00955,0,0.117,0.228,106.991,200748,4
"2654","dance/electronic","Felix Cartal","Happy Hour",0.625,0.855,5,-3.184,0,0.0401,0.00324,0,0.742,0.303,120.004,168000,4
"2655","dance/electronic","Felix Cartal","Heartburn - Felix Cartal Remix",0.694,0.64,5,-4.184,0,0.0341,0.0708,0.000555,0.167,0.325,113.975,215329,4
"2656","dance/electronic","Felix Cartal","Love Me - Felix Cartal's Chill Mix",0.651,0.806,8,-3.458,1,0.0525,0.0233,0.267,0.104,0.21,121.05,221901,4
"2657","dance/electronic","Felix Cartal","Close To Me (with Diplo) (feat. Swae Lee) - Felix Cartal Remix",0.733,0.839,1,-2.839,0,0.0335,0.0145,0.000187,0.162,0.471,126.009,223533,4
"2658","dance/electronic","Felix Cartal","Love Me",0.754,0.824,5,-2.453,0,0.0389,0.0496,8e-06,0.108,0.608,116.977,194872,4
"2659","dance/electronic","Felix Cartal","Fakin It (feat. Ofelia K)",0.542,0.728,2,-4.22,1,0.0383,0.00226,0.00242,0.236,0.13,123.982,246750,4
"2660","dance/electronic","Felix Cartal","Stranger Things Theme (Felix Cartal's After Dark Remix)",0.661,0.926,11,-3.856,0,0.0332,0.000384,0.906,0.104,0.44,124.027,173226,4
"2661","dance/electronic","Hermitude","The Buzz",0.735,0.583,0,-6.434,0,0.174,0.33,0.00137,0.122,0.497,140.969,221787,4
"2662","dance/electronic","Hermitude","The Buzz - Bonus Track",0.575,0.602,0,-6.591,0,0.318,0.249,0.00062,0.144,0.561,141.506,235187,4
"2663","dance/electronic","Hermitude","HyperParadise - Flume Remix",0.603,0.827,6,-7.372,1,0.0718,0.0453,0.619,0.0833,0.312,144.989,268307,4
"2664","dance/electronic","Hermitude","OneFourThree",0.824,0.567,6,-8.931,1,0.109,0.475,0.0028,0.137,0.522,108.993,227253,4
"2665","dance/electronic","Hermitude","HyperParadise - Flume Remix (Ganz Flip)",0.492,0.806,6,-6.937,1,0.076,0.00219,0.101,0.261,0.356,142.975,290000,4
"2666","dance/electronic","Hermitude","Midnight Terrain",0.666,0.448,7,-10.825,0,0.18,0.341,0.467,0.182,0.262,74.975,267920,4
"2667","dance/electronic","Hermitude","Ukiyo",0.604,0.584,0,-8.083,0,0.0668,0.269,0.611,0.351,0.581,180.078,228343,4
"2668","dance/electronic","Hermitude","Northern Lights",0.645,0.563,6,-9.173,1,0.0666,0.214,0.000274,0.203,0.556,75.025,195437,4
"2669","dance/electronic","Hermitude","Speak of the Devil",0.709,0.882,7,-4.161,0,0.0397,0.0931,0.00377,0.389,0.541,109.991,202989,4
"2670","dance/electronic","Hermitude","St Claire",0.737,0.708,7,-10.375,0,0.08,0.624,0.592,0.23,0.159,124.978,214337,4
"2671","dance/electronic","Metronomy","The Look",0.638,0.535,9,-7.792,0,0.0415,0.623,0.0391,0.0837,0.504,84.947,277653,4
"2672","dance/electronic","Metronomy","The Bay",0.803,0.47,6,-7.232,0,0.0387,0.587,0.091,0.0723,0.887,121.226,290173,4
"2673","dance/electronic","Metronomy","Right on time",0.85,0.559,0,-9.652,1,0.0343,0.188,0.0365,0.0976,0.946,118.011,224133,4
"2674","dance/electronic","Metronomy","405 - Metronomy x Biig Piig",0.725,0.455,0,-10.154,1,0.0313,0.227,0.0615,0.128,0.437,129.987,265506,4
"2675","dance/electronic","Metronomy","The Light",0.846,0.363,2,-11.565,1,0.115,0.0581,0.0988,0.105,0.572,96.005,272973,4
"2676","dance/electronic","Metronomy","Reservoir",0.737,0.457,7,-8.547,1,0.0339,0.384,0.381,0.104,0.447,147.947,194735,4
"2677","dance/electronic","Metronomy","Everything Goes My Way",0.864,0.558,2,-8.196,0,0.0399,0.102,0.00105,0.178,0.544,129.969,210080,4
"2678","dance/electronic","Metronomy","Love Factory - Metronomy x Katy J Pearson",0.711,0.566,2,-7.421,1,0.0275,0.687,0.0782,0.138,0.503,120.021,321012,4
"2679","dance/electronic","Metronomy","Corinne",0.906,0.532,3,-8.873,0,0.0457,0.235,0.898,0.115,0.819,139.986,196040,4
"2680","dance/electronic","Metronomy","I lost my mind - Metronomy x Jessica Winter",0.623,0.872,9,-5.924,0,0.0256,0.00492,0.227,0.111,0.751,120.044,248996,4
"2681","dance/electronic","The Chemical Brothers","Hey Boy Hey Girl",0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,290493,4
"2682","dance/electronic","The Chemical Brothers","Galvanize",0.745,0.714,7,-3.681,1,0.0751,0.0141,0.0222,0.363,0.365,104.003,393813,4
"2683","dance/electronic","The Chemical Brothers","Go",0.751,0.897,1,-3.598,1,0.0468,0.00957,2.88e-05,0.329,0.482,119.97,260697,4
"2684","dance/electronic","The Chemical Brothers","Let Forever Be",0.252,0.872,8,-3.752,1,0.0777,0.00912,8.79e-06,0.109,0.399,126.938,236360,4
"2685","dance/electronic","The Chemical Brothers","The Salmon Dance",0.863,0.736,0,-6.888,1,0.0439,0.0421,5.03e-05,0.0968,0.739,124.013,220227,4
"2686","dance/electronic","The Chemical Brothers","Block Rockin' Beats",0.606,0.977,1,-3.642,1,0.06,0.0206,0.5,0.179,0.809,109.41,294027,4
"2687","dance/electronic","The Chemical Brothers","Got To Keep On",0.721,0.867,6,-6.209,0,0.0528,0.048,0.125,0.0828,0.917,125.005,316680,4
"2688","dance/electronic","The Chemical Brothers","Wide Open",0.607,0.593,7,-9.291,1,0.0259,0.102,0.32,0.183,0.207,124.014,354603,4
